entry_bar,exit_bar,entry_time,exit_time,side,pnl
106731,106788,2019-04-08T08:25,2019-04-09T08:25,1,-397.2100000000064
108452,108687,2019-05-21T09:20,2019-05-27T09:55,-1,-86.04000000000815
108775,108953,2019-05-28T12:35,2019-06-03T08:25,-1,-254.80999999999767
112498,112596,2019-08-28T09:25,2019-08-29T12:50,1,1664.699999999997
112602,112656,2019-08-30T08:35,2019-08-30T13:05,1,-548.9400000000023
112715,112828,2019-09-03T08:35,2019-09-05T08:30,1,1660.9899999999907
117337,117412,2019-12-26T09:05,2019-12-27T10:35,1,-622.4499999999971
117461,117556,2019-12-30T09:55,2019-12-31T13:05,1,518.5099999999948
117557,117597,2020-01-02T08:25,2020-01-02T11:45,1,-466.8100000000122
118070,118102,2020-01-15T08:25,2020-01-15T11:05,1,740.6499999999942
118127,118131,2020-01-16T08:25,2020-01-16T08:45,1,-70.69000000000233
119892,119922,2020-02-28T08:25,2020-02-28T10:55,-1,1269.659999999989
120405,120413,2020-03-12T08:25,2020-03-12T09:05,-1,1378.9199999999983
120420,120423,2020-03-12T09:40,2020-03-12T09:55,-1,-634.4000000000087
120427,120445,2020-03-12T10:15,2020-03-12T11:45,-1,1916.8600000000006
120508,120515,2020-03-13T12:15,2020-03-13T12:50,-1,-156.0
120519,120520,2020-03-16T08:25,2020-03-16T08:30,-1,3739.8300000000017
120523,120527,2020-03-16T08:45,2020-03-16T09:05,-1,515.3000000000029
120637,120640,2020-03-18T08:45,2020-03-18T09:00,-1,-450.5
120645,120648,2020-03-18T09:25,2020-03-18T09:40,-1,-306.6499999999942
120660,120662,2020-03-18T10:40,2020-03-18T10:50,-1,-59.44000000000233
120680,120692,2020-03-18T12:20,2020-03-19T08:35,-1,399.0
120694,120696,2020-03-19T08:45,2020-03-19T08:55,-1,-561.0
120719,120727,2020-03-19T10:50,2020-03-19T11:30,-1,-337.91999999999825
125647,126046,2020-07-21T08:25,2020-07-30T08:25,1,2704.949999999997
126290,126409,2020-08-05T09:45,2020-08-07T10:10,1,-1061.925000000003
126461,126504,2020-08-10T09:45,2020-08-11T08:35,1,-1978.5249999999942
127506,127709,2020-09-03T11:20,2020-09-09T09:20,-1,-1548.8499999999913
128178,128439,2020-09-21T10:25,2020-09-28T08:25,-1,1069.0750000000116
131060,131206,2020-12-01T08:25,2020-12-03T11:05,1,1927.5299999999697
131231,131252,2020-12-04T08:25,2020-12-04T10:10,1,1636.8299999999872
132314,132346,2021-01-04T08:25,2021-01-04T11:05,1,755.3000000000029
133054,133092,2021-01-21T08:25,2021-01-21T11:35,1,-648.5900000000111
133738,133966,2021-02-08T08:25,2021-02-12T08:25,1,3608.58500000005
134023,134083,2021-02-15T08:25,2021-02-16T08:45,1,230.40000000000873
136763,136774,2021-04-23T08:50,2021-04-23T09:45,1,-1131.8650000000198
136872,136929,2021-04-27T08:25,2021-04-28T08:25,1,-1091.7099999999773
137175,137191,2021-05-04T09:55,2021-05-04T11:15,1,-753.2049999999872
137385,137442,2021-05-10T08:25,2021-05-11T08:25,1,-1063.9050000000134
138420,138485,2021-06-03T09:15,2021-06-04T09:55,-1,-48.46999999998661
138695,138739,2021-06-10T08:25,2021-06-10T12:05,-1,-438.6499999999651
138980,139040,2021-06-17T08:25,2021-06-18T08:40,-1,2572.030000000028
139052,139135,2021-06-18T09:40,2021-06-21T11:50,-1,-67.8299999999872
140949,141096,2021-08-04T11:05,2021-08-09T09:05,-1,2747.3500000000204
141544,141555,2021-08-19T08:25,2021-08-19T09:20,-1,-519.3999999999942
142499,142567,2021-09-10T12:05,2021-09-13T13:00,-1,-161.59999999999127
142569,142572,2021-09-14T08:25,2021-09-14T08:40,-1,-204.4499999999971
142585,142605,2021-09-14T09:45,2021-09-14T11:25,-1,-455.61500000000524
142629,142740,2021-09-15T08:40,2021-09-17T08:25,-1,-441.6499999999942
142797,142854,2021-09-20T08:25,2021-09-21T08:25,-1,691.8099999999977
144165,144200,2021-10-22T08:25,2021-10-22T11:20,1,-9.55999999998312
144911,144954,2021-11-10T08:50,2021-11-10T12:25,1,-7.2999999999883585
144970,145020,2021-11-11T09:00,2021-11-12T08:25,1,-892.6499999999796
145115,145143,2021-11-15T11:35,2021-11-16T09:10,1,-247.17000000002736
146275,146290,2021-12-14T08:35,2021-12-14T09:50,-1,-135.4499999999971
146339,146374,2021-12-15T09:10,2021-12-15T12:05,-1,106.80000000000291
147149,147185,2022-01-05T10:10,2022-01-06T08:25,1,-5.880000000004657
147307,147342,2022-01-10T09:05,2022-01-10T12:00,-1,-239.6999999999971
147700,147792,2022-01-19T08:35,2022-01-20T11:30,1,1852.5000000000582
147985,147991,2022-01-26T08:35,2022-01-26T09:05,1,-540.4400000000023
148003,148008,2022-01-26T10:05,2022-01-26T10:30,1,-676.7600000000239
148643,148663,2022-02-10T11:10,2022-02-10T12:50,1,-368.1600000000035
148781,148814,2022-02-15T08:25,2022-02-15T11:10,-1,-626.3000000000029
148876,148906,2022-02-16T11:35,2022-02-17T09:20,1,797.6399999999994
148929,148964,2022-02-17T11:15,2022-02-18T09:25,1,-585.0
149123,149127,2022-02-23T08:25,2022-02-23T08:45,1,-730.8999999999942
149180,149192,2022-02-24T08:25,2022-02-24T09:25,1,83.30000000000291
149546,149556,2022-03-04T10:25,2022-03-04T11:15,1,-648.7400000000052
149578,149580,2022-03-04T13:05,2022-03-07T08:30,1,-438.36000000001513
149585,149589,2022-03-07T08:55,2022-03-07T09:15,1,-477.5599999999977
149593,149612,2022-03-07T09:35,2022-03-07T11:10,1,-229.82000000000698
149637,149666,2022-03-08T08:30,2022-03-08T10:55,1,1575.8999999999942
149921,149974,2022-03-15T08:25,2022-03-15T12:50,-1,1376.800000000003
150436,150503,2022-03-28T08:35,2022-03-29T09:25,-1,1007.5599999999977
150855,150898,2022-04-06T10:15,2022-04-07T09:05,-1,87.16000000000349
151232,151297,2022-04-18T08:25,2022-04-19T09:05,1,32.05999999999767
151460,151574,2022-04-22T08:25,2022-04-26T08:25,-1,1311.1600000000035
151709,151744,2022-04-28T10:10,2022-04-28T13:05,-1,-643.3000000000029
152228,152258,2022-05-11T10:40,2022-05-12T08:25,1,-373.0200000000041
153056,153076,2022-06-01T08:25,2022-06-01T10:05,1,1037.5
153113,153200,2022-06-02T08:25,2022-06-03T10:55,1,709.7400000000198
153227,153281,2022-06-06T08:25,2022-06-06T12:55,1,-765.3199999999924
153519,153521,2022-06-13T09:00,2022-06-13T09:10,-1,-687.1999999999971
153538,153626,2022-06-13T10:35,2022-06-15T08:25,-1,421.179999999993
154018,154138,2022-06-23T12:35,2022-06-27T13:05,-1,399.1399999999994
154253,154257,2022-06-30T08:25,2022-06-30T08:45,-1,-230.52000000000407
154310,154322,2022-07-01T08:25,2022-07-01T09:25,-1,796.9400000000023
154430,154450,2022-07-05T08:55,2022-07-05T10:35,-1,-25.55999999999767
154515,154537,2022-07-06T11:15,2022-07-06T13:05,-1,-367.1999999999971
154720,154782,2022-07-12T09:20,2022-07-13T09:45,-1,172.52000000000407
154823,154841,2022-07-14T08:25,2022-07-14T09:55,-1,-177.02000000000407
155368,155416,2022-07-27T11:05,2022-07-28T10:20,1,-264.8399999999965
155450,155465,2022-07-29T08:25,2022-07-29T09:40,1,-556.3399999999965
155481,155521,2022-07-29T11:00,2022-08-01T09:35,1,410.3999999999942
155564,155591,2022-08-02T08:25,2022-08-02T10:40,1,-497.0
155699,155738,2022-08-04T10:10,2022-08-05T08:40,1,607.1600000000035
155809,155848,2022-08-08T09:50,2022-08-08T13:05,1,-347.27999999999884
155961,155990,2022-08-10T13:00,2022-08-11T10:40,1,557.2400000000052
156325,156361,2022-08-19T10:05,2022-08-19T13:05,-1,-269.9799999999959
156362,156385,2022-08-22T08:25,2022-08-22T10:20,-1,473.6399999999994
156641,156653,2022-08-26T12:40,2022-08-29T08:55,-1,-33.920000000012806
156706,156778,2022-08-30T08:35,2022-08-31T09:50,-1,353.0200000000041
156818,156843,2022-09-01T08:25,2022-09-01T10:30,-1,698.9199999999983
157164,157172,2022-09-09T08:45,2022-09-09T09:25,1,-634.5
157214,157276,2022-09-09T12:55,2022-09-13T08:35,1,1163.1800000000076
157407,157418,2022-09-15T10:00,2022-09-15T10:55,1,-479.4600000000064
157536,157574,2022-09-19T11:15,2022-09-20T09:40,1,31.65999999998894
157616,157624,2022-09-21T08:25,2022-09-21T09:05,1,-273.61999999999534
157764,157801,2022-09-23T11:15,2022-09-26T09:35,-1,-438.41999999999825
157825,157860,2022-09-26T11:35,2022-09-27T09:45,-1,-294.09999999999127
157889,157913,2022-09-27T12:10,2022-09-28T09:25,-1,-148.09999999999127
159041,159098,2022-10-26T08:25,2022-10-27T08:25,1,702.9400000000023
159120,159155,2022-10-27T10:15,2022-10-28T08:25,1,-282.4600000000064
159497,159611,2022-11-07T08:25,2022-11-09T08:25,1,1327.5199999999895
159670,159739,2022-11-10T08:35,2022-11-11T09:35,1,1564.3200000000215
160525,160549,2022-12-01T08:35,2022-12-01T10:35,1,86.91999999999825
161224,161264,2022-12-19T09:50,2022-12-20T08:25,-1,-375.0200000000041
161384,161406,2022-12-22T08:55,2022-12-22T10:45,-1,-451.6000000000058
161626,161681,2022-12-29T10:05,2022-12-30T09:55,1,779.4399999999587
161720,161743,2023-01-03T08:25,2023-01-03T10:20,1,-10.160000000032596
161779,161799,2023-01-04T08:35,2023-01-04T10:15,1,-800.2799999999988
161941,162005,2023-01-06T12:35,2023-01-10T08:25,1,-657.140000000014
162062,162080,2023-01-11T08:25,2023-01-11T09:55,1,-313.20000000001164
162307,162347,2023-01-17T09:50,2023-01-18T08:25,-1,-264.45999999999185
162393,162406,2023-01-18T12:15,2023-01-19T08:35,-1,697.9999999999854
162746,162783,2023-01-27T08:25,2023-01-27T11:30,-1,-205.4600000000064
162860,162880,2023-01-31T08:25,2023-01-31T10:05,-1,-593.6000000000058
162960,162974,2023-02-01T12:00,2023-02-02T08:25,-1,-546.1999999999971
163051,163127,2023-02-03T10:05,2023-02-06T11:40,-1,549.1600000000035
163145,163172,2023-02-07T08:25,2023-02-07T10:40,-1,-558.8000000000029
163288,163320,2023-02-09T10:50,2023-02-10T08:45,-1,-344.24000000000524
163344,163393,2023-02-10T10:45,2023-02-13T10:05,-1,404.1399999999994
163464,163493,2023-02-14T11:15,2023-02-15T08:55,-1,265.72000000000116
163515,163566,2023-02-15T10:45,2023-02-16T10:15,-1,-203.39999999999418
163916,163943,2023-02-24T10:55,2023-02-27T08:25,-1,-556.7799999999988
164057,164059,2023-03-01T08:25,2023-03-01T08:35,1,-311.38000000000466
164086,164090,2023-03-01T10:50,2023-03-01T11:10,1,-677.0399999999936
164171,164188,2023-03-03T08:25,2023-03-03T09:50,1,-341.77999999999884
164257,164285,2023-03-06T10:50,2023-03-07T08:25,1,-637.9799999999959
164513,164534,2023-03-13T08:25,2023-03-13T10:10,1,264.8399999999965
164542,164570,2023-03-13T10:50,2023-03-14T08:25,1,-478.4600000000064
165395,165412,2023-04-03T10:40,2023-04-03T12:05,1,-743.9799999999959
165425,165441,2023-04-04T08:25,2023-04-04T09:45,1,-88.40499999999884
165452,165507,2023-04-04T10:40,2023-04-05T10:30,1,-408.7350000000006
165722,165727,2023-04-12T09:25,2023-04-12T09:50,1,-715.1000000000058
165767,165832,2023-04-13T08:25,2023-04-14T09:05,1,783.7749999999796
165881,165910,2023-04-17T08:25,2023-04-17T10:50,1,-673.4349999999831
165938,165946,2023-04-18T08:25,2023-04-18T09:05,1,316.2899999999936
165959,165995,2023-04-18T10:10,2023-04-19T08:25,1,-439.2350000000006
166020,166127,2023-04-19T10:30,2023-04-21T09:55,1,1455.214999999982
166644,166681,2023-05-04T10:15,2023-05-05T08:35,-1,-325.754999999961
166841,166864,2023-05-09T12:25,2023-05-10T09:35,1,192.36500000000524
167420,167534,2023-05-24T08:25,2023-05-26T08:25,-1,827.5699999999633
167673,167792,2023-05-30T10:30,2023-06-01T10:55,-1,423.43000000003667
168161,168344,2023-06-12T08:25,2023-06-15T09:25,-1,378.5100000000093
168503,168556,2023-06-20T08:25,2023-06-20T12:50,-1,145.40499999999884
168560,168731,2023-06-21T08:25,2023-06-26T08:25,-1,1038.6100000000006
168850,168880,2023-06-28T08:50,2023-06-28T11:20,-1,-133.52499999999418
168905,168983,2023-06-29T08:40,2023-06-30T10:25,-1,-156.0500000000029
170555,170614,2023-08-09T08:25,2023-08-10T08:35,-1,-427.1499999999942
170785,170802,2023-08-15T08:35,2023-08-15T10:00,-1,-301.6899999999878
172754,172971,2023-10-02T11:10,2023-10-06T10:15,-1,1021.5599999999977
173345,173425,2023-10-16T12:55,2023-10-18T10:05,1,-340.6000000000058
173539,173591,2023-10-20T10:05,2023-10-23T09:40,1,-693.5599999999977
173724,173769,2023-10-25T11:15,2023-10-26T10:15,1,-524.320000000007
173861,173975,2023-10-30T08:25,2023-11-01T08:25,1,660.5599999999977
174260,174452,2023-11-08T08:25,2023-11-13T10:10,-1,1462.520000000004
174773,174840,2023-11-21T08:25,2023-11-22T09:15,1,-0.6000000000058208
175102,175115,2023-11-28T12:05,2023-11-29T08:25,1,-487.3999999999942
175343,175400,2023-12-05T08:25,2023-12-06T08:25,-1,-112.60000000000582
175436,175461,2023-12-06T11:25,2023-12-07T08:45,-1,-491.68000000000757
175747,175802,2023-12-14T08:50,2023-12-15T08:40,1,289.9600000000064
175977,176038,2023-12-20T09:00,2023-12-21T09:20,1,-718.4000000000087
176084,176316,2023-12-22T08:25,2023-12-29T08:45,1,1802.199999999997
176542,176548,2024-01-05T08:35,2024-01-05T09:05,-1,-856.1199999999953
176654,176770,2024-01-09T08:25,2024-01-11T08:35,-1,506.1999999999971
176790,176827,2024-01-11T10:15,2024-01-12T08:35,-1,-482.40000000000873
176939,177053,2024-01-16T08:25,2024-01-18T08:25,-1,885.4400000000023
177461,177534,2024-01-29T09:10,2024-01-30T10:30,1,-538.9599999999919
177584,177623,2024-01-31T09:55,2024-02-01T08:25,1,-638.1999999999971
177855,177941,2024-02-07T08:45,2024-02-08T11:10,-1,-100.0
177995,178022,2024-02-09T10:55,2024-02-12T08:25,-1,-636.6399999999994
178307,178421,2024-02-19T08:25,2024-02-21T08:25,1,-570.3600000000006
178763,178847,2024-02-29T08:25,2024-03-01T10:40,-1,-339.08000000000175
179026,179128,2024-03-06T11:20,2024-03-08T10:20,1,106.55999999999767
179163,179221,2024-03-11T08:30,2024-03-12T08:35,1,-376.84000000001106
179311,179357,2024-03-13T11:20,2024-03-14T10:25,1,-739.4799999999959
179390,179444,2024-03-15T08:25,2024-03-15T12:55,1,-250.11999999999534
180473,180511,2024-04-12T08:25,2024-04-12T11:35,1,153.67499999998836
181688,181702,2024-05-13T09:55,2024-05-13T11:05,1,-544.8350000000064
181734,181801,2024-05-14T09:00,2024-05-15T09:50,1,1509.5500000000175
181841,181855,2024-05-16T08:25,2024-05-16T09:35,1,-490.1299999999901
181913,181955,2024-05-17T09:40,2024-05-20T08:25,1,-331.9549999999872
185090,185099,2024-08-05T08:25,2024-08-05T09:10,-1,338.4850000000006
185145,185168,2024-08-05T13:00,2024-08-06T10:10,-1,-741.5149999999994
186297,186344,2024-09-03T09:15,2024-09-04T08:25,-1,-240.08000000000175
188337,188366,2024-10-22T13:00,2024-10-23T10:40,1,-765.5599999999977
188396,188419,2024-10-24T08:25,2024-10-24T10:20,1,-376.4750000000204
188567,188624,2024-10-29T08:25,2024-10-30T08:25,1,-244.2099999999773
191041,191132,2024-12-30T10:20,2025-01-02T08:25,-1,426.0
192798,192855,2025-02-12T09:30,2025-02-13T09:30,1,-62.4550000000163
194837,194926,2025-04-03T08:25,2025-04-04T11:05,-1,1662.0
194951,194973,2025-04-07T08:25,2025-04-07T10:15,-1,-446.20000000001164
194988,195008,2025-04-07T11:30,2025-04-08T08:25,-1,-774.6800000000076
195350,195407,2025-04-16T08:25,2025-04-17T08:25,1,-360.6000000000058
195749,195830,2025-04-28T08:25,2025-04-29T10:25,1,-138.55999999999767
196066,196091,2025-05-05T11:05,2025-05-06T08:25,-1,-788.6000000000058
196292,196319,2025-05-09T10:55,2025-05-12T08:25,1,-625.5599999999977
196645,196946,2025-05-19T11:50,2025-05-27T08:25,1,3590.600000000064
197063,197104,2025-05-29T08:40,2025-05-29T12:05,1,-999.7999999999738
197345,197379,2025-06-05T08:25,2025-06-05T11:15,1,1755.0
197402,197425,2025-06-06T08:25,2025-06-06T10:20,1,415.84000000001106
197459,197627,2025-06-09T08:25,2025-06-11T12:55,1,3688.0800000000163
197858,197915,2025-06-18T08:25,2025-06-19T08:25,1,555.0000000000146
198143,198213,2025-06-25T08:25,2025-06-26T09:30,1,3424.800000000032
198239,198257,2025-06-26T11:40,2025-06-27T08:25,1,-743.8399999999965
198453,198485,2025-07-02T10:30,2025-07-03T08:25,1,-329.35999999998603
198778,198793,2025-07-10T09:10,2025-07-10T10:25,1,-1269.8400000000402
198826,198883,2025-07-11T08:25,2025-07-14T08:25,1,333.6000000000058
199110,199126,2025-07-17T13:05,2025-07-18T09:40,1,213.55999999999767
199185,199198,2025-07-21T09:50,2025-07-21T10:55,1,-1002.1199999999953
199580,199686,2025-07-30T09:30,2025-08-01T08:50,-1,5224.799999999959
200400,200422,2025-08-19T11:20,2025-08-20T08:25,-1,-740.2799999999988
200560,200579,2025-08-22T10:25,2025-08-22T12:00,1,-366.08000000003085
200878,200935,2025-09-01T08:25,2025-09-02T08:25,1,1582.759999999951
201008,201049,2025-09-03T09:45,2025-09-04T08:25,1,-210.0
201782,201847,2025-09-22T12:30,2025-09-24T08:25,1,2760.0399999999936
201904,201920,2025-09-25T08:25,2025-09-25T09:45,1,-454.59999999999127
201935,202075,2025-09-25T11:00,2025-09-30T08:25,1,4017.800000000032
202257,202360,2025-10-03T09:20,2025-10-07T08:25,1,584.6000000000058
202417,202491,2025-10-08T08:25,2025-10-09T09:50,1,856.4400000000169
202771,202810,2025-10-16T09:25,2025-10-16T12:40,1,651.0000000000146
202872,202886,2025-10-17T13:05,2025-10-20T09:30,-1,-1307.160000000018
202930,202961,2025-10-21T08:25,2025-10-21T11:00,-1,4191.559999999983
203648,203668,2025-11-06T11:15,2025-11-06T12:55,-1,-368.5599999999977
203864,203915,2025-11-12T10:15,2025-11-13T09:45,1,-326.9199999999546
204229,204282,2025-11-20T12:10,2025-11-21T11:50,-1,-1160.4400000000023
204507,204598,2025-11-27T11:35,2025-12-01T09:40,1,2767.7199999999866
204967,204982,2025-12-09T11:55,2025-12-10T08:25,1,-1438.5599999999977
205073,205119,2025-12-11T11:15,2025-12-12T10:20,1,2963.559999999983
205153,205192,2025-12-15T08:25,2025-12-15T11:40,1,42.0
205210,205277,2025-12-16T08:25,2025-12-17T09:15,1,4123.639999999956
205347,205487,2025-12-18T10:20,2025-12-22T12:30,1,6741.199999999881
205495,205515,2025-12-23T08:25,2025-12-23T10:05,1,4729.24000000002
205520,205567,2025-12-23T10:30,2025-12-24T09:40,1,1635.8400000000402
205609,205626,2025-12-26T08:25,2025-12-26T09:50,1,5582.319999999963
205630,205651,2025-12-26T10:10,2025-12-26T11:55,1,-145.08000000003085
206597,206602,2026-01-21T10:00,2026-01-21T10:25,1,-1186.320000000007
206608,206614,2026-01-21T10:55,2026-01-21T11:25,1,-334.9599999999773
206665,206693,2026-01-22T10:55,2026-01-23T08:30,1,6424.9299999999785
206696,206706,2026-01-23T08:45,2026-01-23T09:35,1,-691.1899999999878
206712,206724,2026-01-23T10:05,2026-01-23T11:05,1,-414.8749999999709
206727,206747,2026-01-23T11:20,2026-01-23T13:00,1,32.30000000000291
206749,206751,2026-01-26T08:25,2026-01-26T08:35,1,2407.784999999989
206766,206773,2026-01-26T09:50,2026-01-26T10:25,1,272.3500000000204
206803,206806,2026-01-26T12:55,2026-01-27T08:25,1,-1274.1800000000076
208920,208924,2026-03-19T08:50,2026-03-19T09:10,-1,-384.5049999999901
208925,208926,2026-03-19T09:15,2026-03-19T09:20,-1,-974.4149999999936
209042,209044,2026-03-23T09:30,2026-03-23T09:40,-1,-681.7149999999965
209071,209073,2026-03-23T11:55,2026-03-23T12:05,-1,163.50000000001455
209257,209262,2026-03-27T08:25,2026-03-27T08:50,-1,-683.9349999999831
209272,209274,2026-03-27T09:40,2026-03-27T09:50,-1,-741.9099999999889
