DateTime,Equity,PnL,Trades,PosEnd
2022-07-06T09:30:00,100961.07868948368,35.10311540149269,0.0,-1
2022-07-06T09:35:00,100958.15342986688,-2.9252596167934826,0.0,-1
2022-07-06T09:40:00,100964.00394910047,5.850519233586965,0.0,-1
2022-07-06T09:45:00,100966.92920871727,2.9252596167934826,0.0,-1
2022-07-06T09:50:00,100972.77972795085,5.850519233586965,0.0,-1
2022-07-06T09:55:00,101007.88284335233,35.103115401478135,0.0,-1
2022-07-06T10:00:00,101031.28492028666,23.40207693433331,0.0,-1
2022-07-06T10:05:00,101007.88284335233,-23.40207693433331,0.0,-1
2022-07-06T10:10:00,100981.55550680122,-26.32733655111224,0.0,-1
2022-07-06T10:15:00,100996.18180488517,14.626298083952861,0.0,-1
2022-07-06T10:20:00,100996.18180488517,0.0,0.0,-1
2022-07-06T10:25:00,100996.18180488517,0.0,0.0,-1
2022-07-06T10:30:00,100996.18180488517,0.0,0.0,-1
2022-07-06T10:35:00,100975.70498756763,-20.476817317539826,0.0,-1
2022-07-06T10:40:00,100990.33128565158,14.626298083952861,0.0,-1
2022-07-06T10:45:00,100999.10706450196,8.775778850380448,0.0,-1
2022-07-06T10:50:00,100993.25654526839,-5.850519233572413,0.0,-1
2022-07-06T10:55:00,100981.55550680123,-11.701038467159378,0.0,-1
2022-07-06T11:00:00,100987.4060260348,5.850519233572413,0.0,-1
2022-07-06T11:05:00,100966.92920871727,-20.476817317539826,0.0,-1
2022-07-06T11:10:00,100964.00394910047,-2.9252596167934826,0.0,-1
2022-07-06T11:15:00,100978.63024718442,14.626298083952861,0.0,-1
2022-07-06T11:20:00,100984.48076641801,5.850519233586965,0.0,-1
2022-07-06T11:25:00,100981.55550680122,-2.9252596167934826,0.0,-1
2022-07-06T11:30:00,100990.33128565158,8.775778850365896,0.0,-1
2022-07-06T11:35:00,100990.33128565158,0.0,0.0,-1
2022-07-06T11:40:00,100990.33128565158,0.0,0.0,-1
2022-07-06T11:45:00,100990.33128565158,0.0,0.0,-1
2022-07-06T11:50:00,100990.33128565158,0.0,0.0,-1
2022-07-06T11:55:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:00:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:05:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:10:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:15:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:20:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:25:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:30:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:35:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:40:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:45:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:50:00,100990.33128565158,0.0,0.0,-1
2022-07-06T12:55:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:00:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:05:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:10:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:15:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:20:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:25:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:30:00,100990.33128565158,0.0,0.0,-1
2022-07-06T13:35:00,101101.49115108965,111.15986543806503,0.0,-1
2022-07-06T13:40:00,101180.473160743,78.98200965335127,0.0,-1
2022-07-06T13:45:00,101165.84686265905,-14.626298083952861,0.0,-1
2022-07-06T13:50:00,101154.14582419187,-11.70103846717393,0.0,-1
2022-07-06T13:55:00,101209.7257569109,55.57993271903251,0.0,-1
2022-07-06T14:00:00,101212.6510165277,2.9252596167934826,0.0,-1
2022-07-06T14:05:00,101165.84686265905,-46.804153868652065,0.0,-1
2022-07-06T14:10:00,101133.66900687435,-32.177855784699204,0.0,-1
2022-07-06T14:15:00,101104.41641070644,-29.252596167905722,0.0,-1
2022-07-06T14:20:00,101107.34167032324,2.9252596167934826,0.0,-1
2022-07-06T14:25:00,101083.93959338892,-23.402076934318757,0.0,-1
2022-07-06T14:30:00,101121.9679684072,38.02837501828617,0.0,-1
2022-07-06T14:35:00,101124.893228024,2.9252596167934826,0.0,-1
2022-07-06T14:40:00,101116.11744917362,-8.775778850380448,0.0,-1
2022-07-06T14:45:00,101098.56589147287,-17.551557700746343,0.0,-1
2022-07-06T14:50:00,101063.46277607138,-35.10311540149269,0.0,-1
2022-07-06T14:55:00,101083.93959338892,20.476817317539826,0.0,-1
2022-07-06T15:00:00,101051.76173760422,-32.177855784699204,0.0,-1
2022-07-07T09:05:00,101870.8344303057,819.0726927014766,0.0,-1
2022-07-07T09:10:00,101859.13339183854,-11.701038467159378,0.0,-1
2022-07-07T09:15:00,101911.78806494076,52.65467310222448,0.0,-1
2022-07-07T09:20:00,101920.56384379114,8.775778850380448,0.0,-1
2022-07-07T09:25:00,101920.56384379114,0.0,0.0,-1
2022-07-07T09:30:00,101955.66695919263,35.10311540149269,0.0,-1
2022-07-07T09:35:00,101961.51747842622,5.850519233586965,0.0,-1
2022-07-07T09:40:00,102011.24689191167,49.72941348544555,0.0,-1
2022-07-07T09:45:00,101990.77007459413,-20.476817317539826,0.0,-1
2022-07-07T09:50:00,102043.42474769636,52.65467310223903,0.0,-1
2022-07-07T09:55:00,102028.79844961241,-14.626298083952861,0.0,-1
2022-07-07T10:00:00,102025.87318999562,-2.9252596167934826,0.0,-1
2022-07-07T10:05:00,101976.14377651017,-49.72941348544555,0.0,-1
2022-07-07T10:10:00,101973.21851689338,-2.9252596167934826,0.0,-1
2022-07-07T10:15:00,101990.77007459413,17.551557700746343,0.0,-1
2022-07-07T10:20:00,101990.77007459413,0.0,0.0,-1
2022-07-07T10:25:00,101990.77007459413,0.0,0.0,-1
2022-07-07T10:30:00,101990.77007459413,0.0,0.0,-1
2022-07-07T10:35:00,101911.78806494076,-78.98200965336582,0.0,-1
2022-07-07T10:40:00,101938.11540149189,26.32733655112679,0.0,-1
2022-07-07T10:45:00,101905.93754570719,-32.177855784699204,0.0,-1
2022-07-07T10:50:00,101888.38598800644,-17.551557700746343,0.0,-1
2022-07-07T10:55:00,101856.20813222174,-32.177855784699204,0.0,-1
2022-07-07T11:00:00,101864.98391107212,8.775778850380448,0.0,-1
2022-07-07T11:05:00,101815.25449758668,-49.72941348544555,0.0,-1
2022-07-07T11:10:00,101803.5534591195,-11.70103846717393,0.0,-1
2022-07-07T11:15:00,101788.92716103555,-14.626298083952861,0.0,-1
2022-07-07T11:20:00,101770.27351177418,-18.65364926136681,0.5,0
2022-07-07T11:25:00,101770.27351177418,0.0,0.0,0
2022-07-07T11:30:00,101770.27351177418,0.0,0.0,0
2022-07-07T11:35:00,101770.27351177418,0.0,0.0,0
2022-07-07T11:40:00,101770.27351177418,0.0,0.0,0
2022-07-07T11:45:00,101770.27351177418,0.0,0.0,0
2022-07-07T11:50:00,101770.27351177418,0.0,0.0,0
2022-07-07T11:55:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:00:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:05:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:10:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:15:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:20:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:25:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:30:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:35:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:40:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:45:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:50:00,101770.27351177418,0.0,0.0,0
2022-07-07T12:55:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:00:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:05:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:10:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:15:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:20:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:25:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:30:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:35:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:40:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:45:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:50:00,101770.27351177418,0.0,0.0,0
2022-07-07T13:55:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:00:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:05:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:10:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:15:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:20:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:25:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:30:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:35:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:40:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:45:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:50:00,101770.27351177418,0.0,0.0,0
2022-07-07T14:55:00,101770.27351177418,0.0,0.0,0
2022-07-07T15:00:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:05:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:10:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:15:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:20:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:25:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:30:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:35:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:40:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:45:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:50:00,101770.27351177418,0.0,0.0,0
2022-07-08T09:55:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:00:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:05:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:10:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:15:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:20:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:25:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:30:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:35:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:40:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:45:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:50:00,101770.27351177418,0.0,0.0,0
2022-07-08T10:55:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:00:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:05:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:10:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:15:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:20:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:25:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:30:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:35:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:40:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:45:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:50:00,101770.27351177418,0.0,0.0,0
2022-07-08T11:55:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:00:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:05:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:10:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:15:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:20:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:25:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:30:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:35:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:40:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:45:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:50:00,101770.27351177418,0.0,0.0,0
2022-07-08T12:55:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:00:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:05:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:10:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:15:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:20:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:25:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:30:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:35:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:40:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:45:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:50:00,101770.27351177418,0.0,0.0,0
2022-07-08T13:55:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:00:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:05:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:10:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:15:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:20:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:25:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:30:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:35:00,101770.27351177418,0.0,0.0,0
2022-07-08T14:40:00,101770.27351177418,0.0,0.0,0
